date,frac_valid,filled_frac_valid,Q_mean,all,fn_yes,fn_no,fp_yes,fp_no,fn_yes_fp_no,fn_no_fp_no,fn_yes_fp_yes,fn_no_fp_yes,win_all,win_fn_yes,win_fn_no,win_fp_yes,win_fp_no,win_fn_yes_fp_no,win_fn_no_fp_no,win_fn_yes_fp_yes,win_fn_no_fp_yes,PR_sum,PRCP_sum,VPD_mean,TMMN_mean,TMMX_mean,ET_mean,SRAD_mean,SWE_mean,gage,DRAIN_SQKM,SLOPE_PCT,ELEV_MEAN_M_BASIN,FORESTNLCD06,PLANTNLCD06,DEVNLCD06,RFACT,SANDAVE,SILTAVE,CLAYAVE,ROCKDEPAVE,PERMAVE,STOR_NOR_2009,RAW_AVG_DIS_ALLDAMS,MAJ_NDAMS_2009,interpolated
2017-01-01 00:00:00+00:00,0.9748043038309232,1.000615633718539,0.3502585897142857,48349630.0,30932118.0,17417490.440149307,30972848.0,17376768.0,7490811.5,9885973.698631288,23441318.0,7531516.741518021,49171927.0,31781320.0,17390578.957535267,32100161.0,17071742.0,7026735.75,10045015.320058346,24754591.0,7345563.637476921,12.331452323345408,12.858418727007423,0.7472878850404248,281.2620783041156,292.3426157663893,2.587785277179069,117.67974283157521,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-01-15 00:00:00+00:00,0.8998798057292355,1.007072642180394,89.95438308571428,49994224.0,32630522.0,17363667.474921227,33227474.0,16766716.0,6562660.0,10204056.941485403,26067864.0,7159610.5334358215,57231931.333333336,40664354.666666664,16567565.658062935,39032715.333333336,18199225.333333332,8056345.166666667,10142884.344899496,32608027.333333332,6424681.31316344,166.52348030316082,131.4635900718649,0.7685743198695841,283.60349638877886,293.75089202220124,2.7673299779648173,119.69676979947111,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-01-29 00:00:00+00:00,0.9197944522066304,1.0072112850467636,3.806991497142857,73351940.0,58430424.0,14921539.05911827,52897824.0,20454192.0,10115564.0,10338622.394581797,48314900.0,4582916.664536476,49626390.0,34469547.666666664,15156834.884517035,32897781.0,16728617.0,7058614.833333333,9670001.762362799,27410947.166666668,5486833.122154236,2.1094481394597295,2.773465869980013,1.0352311296319345,285.1126117651234,297.73730298561793,3.6345531314099495,149.42284924077967,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-02-12 00:00:00+00:00,0.9948815355170728,1.0060217775091946,30.510542948571423,25533006.0,12347697.0,13185298.119511604,12568045.0,12964943.0,4497620.5,8467325.951021194,7850077.5,4717972.16849041,52263218.666666664,37954852.333333336,14308374.382197062,34704111.0,17559127.666666668,7796830.833333333,9762293.214495977,30158031.166666668,4546081.167701085,98.9557308383777,88.10444619151018,0.9348189590710951,284.84200327446604,297.07008556271495,3.451721338187349,162.7162822235148,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-02-26 00:00:00+00:00,0.7828102890453205,1.0077610309238552,27.783028319999996,57904710.0,43086436.0,14818285.967961311,38646464.0,19258248.0,8777308.0,10480931.29788494,34309116.0,4337354.67007637,42466938.666666664,27615602.333333332,14851324.393337568,26523117.0,15943802.666666666,6359496.666666667,9584307.030043283,21256103.833333332,5267017.363294284,80.81190548951716,84.67357727359247,0.8163733633837547,287.83664444884744,297.4967432148175,3.485732631913663,149.57468702982604,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-03-12 00:00:00+00:00,0.9069255359743902,1.0077742084921446,8.937388868571427,43963100.0,27412674.0,16550389.092539787,28354842.0,15608217.0,5803561.5,9804663.841223717,21609118.0,6745725.251316071,48932030.0,32632233.333333332,16299779.695449194,31624734.666666668,17307276.333333332,6608317.5,10698957.618219057,26023914.666666668,5600822.077230136,6.446360747145727,8.785353888552695,0.9183710694896495,287.2058125296555,298.46651225475574,4.134632644929835,198.45102831515956,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-03-26 00:00:00+00:00,1.003277502513018,1.007120898064271,8.080805668571426,44928280.0,27397590.0,17530664.02584648,27872898.0,17055364.0,5244083.0,11811277.715548515,22153510.0,5719386.310297966,42941141.333333336,25345716.666666668,17595410.47737853,26478442.666666668,16462682.666666666,6058048.166666667,10404637.186642012,19287669.333333332,7190773.290736516,40.78021179425542,38.33934399493796,1.0400832392093755,287.503297762264,300.98494946530775,4.627470250497395,228.0998679642989,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-04-09 00:00:00+00:00,0.8889836271497996,1.0075149259160825,21.65062075428571,39932044.0,21226886.0,18705178.31374932,23207588.0,16724467.0,7126500.0,9597970.0031538,14100380.0,9107208.310595512,40170458.666666664,22477928.0,17692524.919243496,24589253.333333332,15581199.0,5043825.666666667,10537374.223466873,17434099.333333332,7155150.695776622,100.55382791126537,94.1571948559439,0.6687490916073404,290.43214866379066,300.7439309703165,4.048962106163083,215.5779024983289,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-04-23 00:00:00+00:00,0.9800914783078666,1.007974284810681,7.347805074285712,35651052.0,18809308.0,16841732.41813469,22687274.0,12963766.0,2760894.0,10202874.951698303,16048408.0,6638857.466436386,36414001.333333336,19451736.0,16962264.259373985,21843797.333333332,14570197.333333334,4881634.5,9688564.020923615,14570095.333333334,7273700.238450368,8.195519766244715,8.115713205226342,1.0169803565670354,286.2073282996779,301.6810604627239,5.235991498204375,278.9570807689632,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
2017-05-07 00:00:00+00:00,0.95931509310416,1.0072246482146066,0.8149170514285694,33658908.0,18319014.0,15339882.046237946,19636530.0,14022359.0,4757509.5,9264847.10791874,13561498.0,6075034.938319206,32990346.0,17072985.666666668,15917349.626688004,19231393.333333332,13758935.333333334,4484600.833333333,9274338.700624784,12588382.0,6643010.92606322,0.6576457860073215,1.4222370851600499,1.0497346584754221,292.4686734952978,303.3477128182054,5.807436971345043,286.6925872693,0.0,08117500,1869.099,0.2399949,48.67152,6.2406792,74.88969,5.080661040000001,360.0923,29.91586,34.74057,35.34357,59.99794,1.169267,0.5218038209854053,50.99725,0,N
